,clust,ID#,cc1_miles,cc2_miles,cc3_miles,Days_since_enroll,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12
839,0,0.21119402985074626,0.5,0.0,0.0,0.7324571979744393,1.0,0.5901620790404428,0.38980499338409147,0.6842105263157895,1.0,1.0
840,2,0.21144278606965175,0.75,0.0,0.0,0.731974921630094,0.0,0.7094374903890512,0.5761263313160235,0.39473684210526316,0.0,0.0
841,2,0.21169154228855722,1.0,0.0,0.0,0.7317337834579214,0.0,0.3794384130401353,1.0,0.18421052631578946,0.0,0.0
842,2,0.21194029850746268,0.5,0.0,0.0,0.7569327224499638,0.0,0.7133839766261726,0.41132296479468994,0.3684210526315789,0.0,0.0
843,0,0.21218905472636815,0.0,0.0,0.0,0.7312515071135761,0.0,0.3691932954021221,0.024120951823170863,0.07894736842105263,0.6430868167202572,0.4
844,2,0.21243781094527364,0.75,0.0,0.0,0.7310103689414035,1.0,0.4743017069045056,0.7550725580790004,0.5263157894736842,0.0,0.0
845,0,0.2126865671641791,0.0,0.0,0.0,0.7307692307692307,0.0,0.17150976472397356,0.013014902062861976,0.13157894736842105,0.8360128617363344,1.0
846,1,0.21293532338308457,0.25,0.0,0.0,0.7304075235109718,0.0,0.21802614178071658,0.13785384264983405,0.21052631578947367,0.0,0.0
847,2,0.21318407960199004,1.0,0.0,0.0,0.7336628888353026,0.0,0.3633326157158235,1.0,0.5,0.0,0.0
848,1,0.21343283582089553,0.0,0.0,0.0,0.7295635399083675,0.0,0.09903613716746117,0.0,0.0,0.0,0.0
849,2,0.213681592039801,0.75,0.0,0.0,0.7252230528092597,1.0,0.2768838997385822,0.5804125723953927,0.3684210526315789,0.12861736334405144,0.4
850,0,0.21393034825870647,0.75,0.0,1.0,0.719074029418857,1.0,0.12611533138551437,1.0,0.9473684210526315,0.7717041800643086,0.8
851,0,0.21417910447761193,0.5,0.0,0.0,0.7148541114058355,1.0,0.3482651084115024,0.5663217717620008,0.8157894736842105,1.0,1.0
852,1,0.21442786069651742,0.0,0.0,0.0,0.711719315167591,0.0,0.03135045363678302,0.024363896661677622,0.21052631578947367,0.0,0.0
853,2,0.2146766169154229,0.5,0.0,0.0,0.7083433807571738,0.0,0.47040442872520377,0.20927962517082058,0.3684210526315789,0.0,0.0
854,2,0.21492537313432836,0.75,0.0,0.0,0.70617313720762,0.0,0.25510933415346765,0.7114292531615366,0.4473684210526316,0.0,0.0
855,2,0.21517412935323382,0.75,0.0,0.0,0.7300458162527128,0.0,0.4176189451022605,0.5759007396802672,0.39473684210526316,0.0,0.0
856,1,0.21542288557213932,0.0,0.0,0.0,0.7341451651796479,0.0,0.39183884361064125,0.04425066701373072,0.05263157894736842,0.06430868167202572,0.4
857,1,0.21567164179104478,0.0,0.0,0.0,0.7293224017361949,0.0,0.28845763493772103,0.0368755558447756,0.2631578947368421,0.0,0.0
858,2,0.21592039800995025,1.0,0.0,0.0,0.7292018326501085,1.0,0.34632631093341537,1.0,0.3157894736842105,0.0,0.0
859,2,0.21616915422885571,0.5,0.0,0.0,0.7290812635640221,0.0,0.4599624788559127,0.35152382811652677,0.39473684210526316,0.0,0.0
860,0,0.21641791044776118,0.25,0.0,0.0,0.7285989872196769,1.0,0.647681377825619,0.4832172837899395,0.8157894736842105,1.0,1.0
861,1,0.21666666666666667,0.5,0.0,0.0,0.7282372799614178,0.0,0.9623275411348609,0.2900587839743173,0.34210526315789475,0.0,0.0
862,1,0.21691542288557214,0.0,0.0,0.0,0.7269110200144683,1.0,0.10401599261879133,0.07808941237717186,0.05263157894736842,0.0,0.0
863,1,0.2171641791044776,0.0,0.0,0.0,0.7283578490475042,0.0,0.45920467476549287,0.0046853647426303114,0.07894736842105263,0.12861736334405144,0.4
864,2,0.21741293532338307,0.75,0.0,0.0,0.727875572703159,1.0,0.27854713209288023,1.0,0.3684210526315789,0.12861736334405144,0.4
865,2,0.21766169154228857,0.75,0.0,0.0,0.7276344345309863,1.0,0.19074519452560357,0.6013231817097243,0.34210526315789475,0.0,0.0
866,1,0.21791044776119403,0.25,0.0,0.0,0.7275138654448999,1.0,0.08084883899738582,0.14798811305611592,0.3157894736842105,0.0,0.0
867,2,0.2181592039800995,0.25,0.0,0.0,0.7270315891005547,0.0,0.302334307242811,0.14153272163293637,0.6578947368421053,0.0,0.0
868,0,0.21840796019900496,0.0,0.0,0.0,0.726790450928382,1.0,1.0,0.08905663651547689,0.42105263157894735,1.0,1.0
869,1,0.21865671641791046,0.0,0.0,0.0,0.7265493127562093,1.0,1.0,0.15617882475434372,0.13157894736842105,0.6430868167202572,0.4
870,2,0.21890547263681592,0.5,0.0,0.0,0.7261876054979504,1.0,0.377435645086883,0.3742738769224095,0.4473684210526316,0.0,0.0
871,1,0.2191542288557214,0.5,0.0,0.0,0.7258258982396913,1.0,0.09520775026910656,0.2960282857204833,0.5,0.0,0.0
872,1,0.21940298507462686,0.25,0.0,0.0,0.7253436218953461,1.0,0.155836998308473,0.1454892518600464,0.39473684210526316,0.0,0.0
873,0,0.21965174129353235,0.0,0.0,0.0,0.7253436218953461,0.0,0.20127079809318776,0.08416303333984078,0.18421052631578946,1.0,1.0
874,1,0.21990049751243781,0.0,0.0,0.0,0.7252230528092597,0.0,0.08319114254959249,0.047721307563827246,0.39473684210526316,0.0,0.0
875,0,0.22014925373134328,0.0,0.0,0.0,0.724981914637087,1.0,0.3223521451637706,0.2429448385067569,0.18421052631578946,1.0,1.0
876,1,0.22039800995024875,0.0,0.0,0.0,0.7243790692066554,0.0,0.04995602029832385,0.0,0.0,0.0,0.0
877,2,0.22064676616915424,0.5,0.0,0.0,0.7244996382927418,1.0,0.10560541288636015,0.7081147914361945,0.7368421052631579,0.0,0.0
878,1,0.2208955223880597,0.25,0.0,0.0,0.7243790692066554,0.0,0.14260003075503613,0.11269169866163424,0.3157894736842105,0.0,0.0
879,0,0.22114427860696517,0.0,0.0,0.0,0.7242585001205691,0.0,0.12159803167768722,0.05540877638229106,0.2894736842105263,0.6430868167202572,0.4
880,0,0.22139303482587064,1.0,0.0,0.0,0.7236556546901375,1.0,1.0,1.0,0.47368421052631576,0.6430868167202572,0.4
881,1,0.22164179104477613,0.5,0.0,0.0,0.7240173619483964,0.0,1.0,0.365770807574673,0.39473684210526316,0.2572347266881029,0.4
882,1,0.2218905472636816,0.0,0.0,0.0,0.7236556546901375,0.0,0.18616392434261111,0.0,0.0,0.0,0.0
883,2,0.22213930348258706,0.75,0.0,0.0,0.7234145165179648,0.0,0.6651354759341842,0.5059499793930717,0.42105263157894735,0.3858520900321543,0.8
884,0,0.22238805970149253,0.75,0.0,0.0,0.7231733783457921,0.0,0.6625864985391358,0.6981540530574174,0.4473684210526316,1.0,0.8
885,1,0.22263681592039802,0.5,0.0,0.0,0.7228116710875332,1.0,0.10168845148393049,0.3461443352638771,0.42105263157894735,0.0,0.0
886,1,0.2228855721393035,0.0,0.0,0.0,0.7225705329153606,1.0,0.027290788866676918,0.045656276436519816,0.15789473684210525,0.0,0.0
887,2,0.22313432835820896,0.75,0.0,0.0,0.7224499638292742,0.0,0.45141503921267107,0.463746990303898,0.3684210526315789,0.0,0.0
888,1,0.22338308457711442,0.0,0.0,0.0,0.7223293947431878,0.0,1.0,0.0,0.0,0.0,0.0
889,1,0.2236318407960199,0.0,0.0,0.0,0.7219676874849289,1.0,0.46337751806858374,0.11279581787813714,0.10526315789473684,0.6430868167202572,0.4
890,0,0.22388059701492538,0.25,0.0,0.0,0.7217265493127563,0.0,0.6508060894971551,0.26099216936725883,0.631578947368421,1.0,1.0
891,0,0.22412935323383085,1.0,0.0,0.0,0.7214854111405835,1.0,0.7379191142549593,1.0,1.0,1.0,1.0
892,1,0.2243781094527363,0.0,0.0,0.0,0.7210031347962382,0.0,0.5134270336767646,0.04338300687620659,0.02631578947368421,0.0,0.0
893,2,0.22462686567164178,0.75,0.0,0.0,0.7207619966240656,1.0,0.18852591111794556,0.6493394937203097,0.3684210526315789,0.0,0.0
894,1,0.22487562189054727,0.0,0.0,0.0,0.7202797202797203,0.0,0.009152698754421037,0.0011279581787813713,0.05263157894736842,0.0,0.0
895,1,0.22512437810945274,0.0,0.0,0.0,0.7202797202797203,0.0,0.26738182377364295,0.0369796750612785,0.23684210526315788,0.2958199356913183,0.4
896,0,0.2253731343283582,0.0,0.0,0.0,0.7201591511936339,0.0,1.0,0.2021648120431227,0.15789473684210525,1.0,1.0
897,0,0.22562189054726367,0.0,0.0,0.0,0.7218471183988425,0.0,0.1289447947101338,0.06993340708444502,0.15789473684210525,1.0,1.0
898,1,0.22587064676616916,0.0,0.0,0.0,0.7197974439353749,0.0,0.13717238197754883,0.0,0.0,0.0,0.0
899,1,0.22611940298507463,0.25,0.0,0.0,0.7193151675910296,0.0,0.568515454405659,0.15387084878852952,0.39473684210526316,0.0,0.0
900,2,0.2263681592039801,1.0,0.0,0.0,0.7210031347962382,0.0,0.6368113178532985,1.0,0.5526315789473685,0.0,0.0
901,0,0.22661691542288556,1.0,0.0,0.0,0.7164215095249578,1.0,0.8469198831308626,0.3710461812108197,0.6052631578947368,1.0,1.0
902,0,0.22686567164179106,0.0,0.0,0.0,0.711719315167591,0.0,0.7055352914039674,0.052059608251447904,0.10526315789473684,1.0,1.0
903,1,0.22711442786069652,0.25,0.0,0.0,0.7074993971545696,0.0,0.5928389973858219,0.16322422507103967,0.3684210526315789,0.0,0.0
904,2,0.227363184079602,0.25,0.0,1.0,0.7020737882806848,1.0,0.07792095955712748,1.0,0.42105263157894735,0.0,0.0
905,0,0.22761194029850745,1.0,0.0,0.0,0.6977333011815771,1.0,1.0,1.0,0.9210526315789473,0.6430868167202572,0.4
906,1,0.22786069651741295,0.0,0.0,0.0,0.6952013503737642,0.0,0.1581596186375519,0.06073620962668923,0.3684210526315789,0.0,0.0
907,1,0.2281094527363184,0.0,0.0,0.0,0.6889317578972751,0.0,0.0047584191911425495,0.017006138695472982,0.05263157894736842,0.0,0.0
908,1,0.22835820895522388,0.0,0.0,0.0,0.6709669640704123,0.0,0.09979886206366292,0.0,0.0,0.0,0.0
909,2,0.22860696517412935,0.75,0.0,0.0,0.6678321678321678,0.0,0.5465637398123943,0.8769093945901391,0.5,0.45016077170418006,0.4
910,1,0.22885572139303484,0.0,0.0,0.0,0.7185917530745117,0.0,0.010387821005689682,0.0017353202750482635,0.02631578947368421,0.0,0.0
911,0,0.2291044776119403,0.75,0.0,0.0,0.7184711839884254,1.0,1.0,0.7737966638467713,0.6052631578947368,0.3215434083601286,0.4
912,1,0.22935323383084577,0.0,0.0,0.0,0.7182300458162527,0.0,0.02263570659695525,0.002429448385067569,0.02631578947368421,0.0,0.0
913,1,0.22960199004975124,0.0,0.0,0.0,0.7181094767301663,0.0,0.1150976472397355,0.02863278453829635,0.07894736842105263,0.19292604501607716,0.4
914,0,0.2298507462686567,0.0,0.0,0.0,0.7175066312997348,1.0,1.0,0.15656059521485435,0.631578947368421,1.0,1.0
915,1,0.2300995024875622,0.0,0.0,0.0,0.7173860622136484,1.0,0.1977622635706597,0.0,0.0,0.0,0.0
916,1,0.23034825870646766,0.0,0.0,0.0,0.6795273691825416,1.0,0.10701276333999693,0.0,0.0,0.0,0.0
917,0,0.23059701492537313,1.0,0.0,0.0,0.665661924282614,0.0,1.0,1.0,0.6052631578947368,1.0,1.0
918,1,0.2308457711442786,0.0,0.0,0.0,0.6728960694477936,0.0,1.0,0.08676601375241318,0.02631578947368421,0.0,0.0
919,2,0.2310945273631841,0.75,0.0,0.0,0.7170243549553894,1.0,0.266451791480855,0.6981714062601679,0.3684210526315789,0.45016077170418006,0.4
920,1,0.23134328358208955,0.0,0.0,0.0,0.6499879430913914,0.0,0.1255395971090266,0.0,0.0,0.0,0.0
921,1,0.23159203980099502,0.0,0.0,0.0,0.6514347721244272,0.0,0.14033646009534062,0.0368755558447756,0.05263157894736842,0.0,0.0
922,0,0.23184079601990049,1.0,0.0,0.0,0.717265493127562,1.0,1.0,1.0,0.5526315789473685,0.19292604501607716,0.8
923,1,0.23208955223880598,0.5,0.0,0.0,0.7169037858693031,1.0,0.8068349992311241,0.19756621331424482,0.2894736842105263,0.0,0.0
924,0,0.23233830845771145,0.0,0.0,0.0,0.7277550036170726,0.0,0.24474119637090574,0.05553024880154443,0.10526315789473684,0.9003215434083601,1.0
925,1,0.2325870646766169,0.0,0.0,0.0,0.7166626476971305,1.0,0.04962140550515147,0.008676601375241318,0.02631578947368421,0.6430868167202572,0.4
926,0,0.23283582089552238,0.25,0.0,0.0,0.7164215095249578,1.0,0.1131194833153929,0.1622003861087612,0.3684210526315789,1.0,1.0
927,1,0.23308457711442787,0.0,0.0,0.0,0.7160598022666989,0.0,0.08729017376595417,0.007583349601960912,0.10526315789473684,0.0,0.0
928,0,0.23333333333333334,0.0,0.0,0.0,0.7158186640945262,0.0,0.750058742119022,0.10411921650289581,0.15789473684210525,1.0,1.0
929,1,0.2335820895522388,0.0,0.0,0.0,0.7156980950084398,0.0,0.16941350146086423,0.04555215722001692,0.2631578947368421,0.0,0.0
930,2,0.23383084577114427,1.0,0.0,0.0,0.7152158186640946,1.0,0.6103275411348609,1.0,0.42105263157894735,0.0,0.0
931,1,0.23407960199004976,0.0,0.0,0.0,0.7152158186640946,0.0,0.08530708903582962,0.04121385653239626,0.3157894736842105,0.0,0.0
932,0,0.23432835820895523,1.0,0.0,0.0,0.7148541114058355,1.0,1.0,1.0,0.47368421052631576,0.8360128617363344,0.8
933,1,0.2345771144278607,0.5,0.0,0.0,0.7165420786110441,0.0,0.14331846839920037,0.18967050606277522,0.3684210526315789,0.0,0.0
934,2,0.23482587064676616,0.75,0.0,0.0,0.7143718350614903,0.0,0.41259972320467475,0.4893950239691113,0.3684210526315789,0.0,0.0
935,2,0.23507462686567165,1.0,0.0,0.0,0.7142512659754039,1.0,0.6557662617253576,1.0,0.5526315789473685,0.0,0.0
936,2,0.23532338308457712,0.5,0.0,0.0,0.7140101278032313,0.0,0.6144560971859142,0.5226090540335351,0.42105263157894735,0.0,0.0
937,2,0.2355721393034826,0.75,0.0,0.0,0.713527851458886,1.0,0.19305797324311855,0.4779939697620442,0.34210526315789475,0.0,0.0
938,1,0.23582089552238805,0.5,0.0,0.0,0.713527851458886,1.0,0.06421651545440565,0.23629856185332204,0.42105263157894735,0.0,0.0
939,2,0.23606965174129355,0.5,0.0,0.0,0.7134072823727996,0.0,0.44707980931877594,0.4163380403895794,0.34210526315789475,0.0,0.0
940,0,0.236318407960199,0.0,1.0,0.0,0.7130455751145406,1.0,0.2205701983699831,0.366274050454437,0.5,1.0,1.0
941,1,0.23656716417910448,0.0,0.0,0.0,0.7130455751145406,1.0,0.018024911579271104,0.015513763258931477,0.2631578947368421,0.0,0.0
942,2,0.23681592039800994,0.5,0.0,0.0,0.7126838678562817,1.0,0.21795725049976933,0.3803822042905794,0.5526315789473685,0.12861736334405144,0.4
943,1,0.2370646766169154,0.0,0.0,0.0,0.7125632987701953,0.0,0.15411471628479165,0.13105138717164486,0.13157894736842105,0.0,0.0
944,1,0.2373134328358209,0.5,0.0,0.0,0.7125632987701953,0.0,0.2005572812548055,0.24297954491225787,0.2894736842105263,0.0,0.0
945,1,0.23756218905472637,0.0,0.0,0.0,0.7123221605980227,0.0,0.6414565585114562,0.0026029804125723955,0.02631578947368421,0.19292604501607716,0.4
946,2,0.23781094527363184,0.5,0.0,0.0,0.711719315167591,0.0,0.6154796247885591,0.37970542938331053,0.3684210526315789,0.0,0.0
947,2,0.2380597014925373,1.0,0.0,0.0,0.7118398842536774,0.0,1.0,1.0,0.5526315789473685,0.6430868167202572,0.4
948,1,0.2383084577114428,0.5,0.0,0.0,0.7055702917771883,1.0,0.18772874058127018,0.28959024750005424,0.39473684210526316,0.0,0.0
949,1,0.23855721393034826,0.0,0.0,0.0,0.7025560646250302,0.0,0.10009903121636168,0.05710939025183835,0.23684210526315788,0.0,0.0
950,1,0.23880597014925373,0.25,0.0,0.0,0.699180130214613,0.0,0.22527940950330616,0.11276111147263616,0.34210526315789475,0.0,0.0
951,1,0.2390547263681592,0.0,0.0,0.0,0.6972510248372318,0.0,0.7111794556358604,0.049161623392117305,0.10526315789473684,0.0,0.0
952,1,0.2393034825870647,0.25,0.0,0.0,0.6944779358572462,0.0,0.184879594033523,0.12489100019522353,0.39473684210526316,0.0,0.0
953,2,0.23955223880597015,0.5,0.0,0.0,0.691102001446829,0.0,0.5511942180532062,0.4328409362052884,0.3684210526315789,0.0,0.0
954,2,0.23980099502487562,0.5,0.0,0.0,0.6865203761755486,1.0,0.15076364754728586,0.8496648662718813,0.42105263157894735,0.0,0.0
955,2,0.24004975124378108,1.0,0.0,0.0,0.7109959006510731,1.0,0.2755503613716746,1.0,0.6052631578947368,0.0,0.0
956,1,0.24029850746268658,0.0,0.0,0.0,0.711357607909332,0.0,0.05632846378594495,0.033751979349688724,0.34210526315789475,0.0,0.0
957,1,0.24054726368159204,0.0,0.0,0.0,0.7107547624789005,0.0,0.0874820851914501,0.0,0.0,0.0,0.0
958,0,0.2407960199004975,0.75,0.0,0.0,0.7130455751145406,1.0,0.06581577733353837,0.2730005856705928,1.0,1.0,1.0
959,2,0.24104477611940298,0.5,0.0,0.0,0.7101519170484688,0.0,0.5834697831769953,0.37180972213184094,0.5,0.0,0.0
960,1,0.24129353233830847,0.0,0.0,0.0,0.7091873643597781,0.0,0.06751345532831,0.0,0.0,0.0,0.0
961,1,0.24154228855721394,0.0,0.0,0.0,0.7091873643597781,0.0,0.054276487774873136,0.0,0.0,0.0,0.0
962,0,0.2417910447761194,0.75,0.0,0.0,0.7089462261876055,1.0,0.04256989081962171,0.7216502895815708,0.5789473684210527,1.0,1.0
963,2,0.24203980099502487,1.0,0.0,0.0,0.7084639498432602,0.0,1.0,0.9287607644085811,0.42105263157894735,0.0,0.0
964,1,0.24228855721393036,0.5,0.0,0.0,0.7079816734989148,1.0,0.1297468860525911,0.34097308084423333,0.39473684210526316,0.0,0.0
965,1,0.24253731343283583,0.0,0.0,0.0,0.7076199662406559,1.0,0.595146855297555,0.07461877182707534,0.10526315789473684,0.3858520900321543,0.8
966,0,0.2427860696517413,0.75,0.0,0.0,0.7073788280684833,1.0,0.013989850838074734,0.7657968373787988,0.9210526315789473,1.0,1.0
967,1,0.24303482587064676,0.0,0.0,0.0,0.7067759826380516,0.0,0.057976933722897125,0.0,0.0,0.0,0.0
968,0,0.24328358208955222,0.0,0.0,0.0,0.711357607909332,1.0,0.4403137013685991,0.051122535302921844,0.10526315789473684,1.0,1.0
969,0,0.24353233830845772,0.75,0.0,0.0,0.705811429949361,1.0,0.10187052129786253,0.5284223769549468,0.631578947368421,1.0,1.0
970,1,0.24378109452736318,0.0,0.0,0.0,0.7082228116710876,0.0,0.07434353375365216,0.049456627838875514,0.42105263157894735,0.0,0.0
971,2,0.24402985074626865,0.5,0.0,0.0,0.7059319990354473,1.0,0.12261171766876826,0.28179865946508753,0.34210526315789475,0.19292604501607716,0.4
972,2,0.24427860696517412,1.0,0.0,0.0,0.705811429949361,1.0,0.6540242964785483,1.0,1.0,0.3215434083601286,0.4
973,1,0.2445273631840796,0.25,0.0,0.0,0.6806124909573186,0.0,0.30128617561125637,0.1207262315351077,0.2631578947368421,0.0,0.0
974,1,0.24477611940298508,0.0,0.0,0.0,0.6760308656860381,0.0,0.010417345840381363,0.013344612915121148,0.18421052631578946,0.0,0.0
975,0,0.24502487562189054,0.5,0.0,0.0,0.6692789968652038,1.0,0.19173427648777489,0.6102427279234723,0.6842105263157895,1.0,1.0
976,0,0.245273631840796,0.0,0.0,0.0,0.6618037135278515,0.0,0.10086667691834537,0.1358061647252771,0.5263157894736842,1.0,1.0
977,2,0.2455223880597015,1.0,0.0,0.0,0.6542078611044129,1.0,0.6473516838382285,1.0,0.39473684210526316,0.0,0.0
978,1,0.24577114427860697,0.5,0.0,0.0,0.6492645285748734,0.0,0.2738969706289405,0.26215483395154116,0.34210526315789475,0.0,0.0
979,2,0.24601990049751243,0.75,0.0,0.0,0.6431155051844707,0.0,0.4180175303705982,0.7263009479187003,0.39473684210526316,0.0,0.0
980,1,0.2462686567164179,0.5,0.0,0.0,0.6422715215818664,0.0,0.6884059664770106,0.3655452159389167,0.7368421052631579,0.06430868167202572,0.4
981,1,0.2465174129353234,0.0,0.0,0.0,0.6362430672775501,0.0,0.7656134091957558,0.11961562655907682,0.23684210526315788,0.0,0.0
982,1,0.24676616915422886,0.0,0.0,0.0,0.6346756691584278,0.0,0.11962478855912656,0.04884926574260862,0.15789473684210525,0.0,0.0
983,1,0.24701492537313433,0.5,0.0,0.0,0.6290089221123704,0.0,0.522171305551284,0.2810698249495673,0.5526315789473685,0.6430868167202572,0.4
984,0,0.2472636815920398,1.0,0.0,0.0,0.7049674463467567,1.0,1.0,1.0,0.39473684210526316,1.0,0.8
985,1,0.24751243781094528,0.0,0.0,0.0,0.705088015432843,0.0,0.3477582654159619,0.0,0.0,0.0,0.0
986,1,0.24776119402985075,0.0,0.0,0.0,0.7046057390884977,1.0,0.15546301706904506,0.05428081820350968,0.3157894736842105,0.0,0.0
987,2,0.24800995024875622,0.5,0.0,0.0,0.704726308174584,0.0,0.4989549438720591,0.3327129563350036,0.3157894736842105,0.0,0.0
988,2,0.24825870646766168,0.5,0.0,0.0,0.7042440318302388,0.0,0.6547230508995848,0.30236220472440944,0.39473684210526316,0.0,0.0
989,1,0.24850746268656718,0.5,0.0,0.0,0.7041234627441524,0.0,0.18330985698908195,0.2737294201861131,0.5,0.0,0.0
990,1,0.24875621890547264,0.0,0.0,0.0,0.7038823245719797,0.0,0.07499800092265109,0.0,0.0,0.0,0.0
991,1,0.2490049751243781,0.0,0.0,0.0,0.7037617554858934,1.0,0.1038339228048593,0.12443981692371098,0.8421052631578947,0.0,0.0
992,2,0.24925373134328357,0.75,0.0,0.0,0.7037617554858934,0.0,0.39667599569429496,0.5610984577341056,0.5263157894736842,0.0,0.0
993,2,0.24950248756218907,1.0,0.0,0.0,0.7032794791415481,1.0,0.22410333692142087,1.0,0.3684210526315789,0.0,0.0
994,1,0.24975124378109453,0.0,0.0,0.0,0.7031589100554618,1.0,0.02595232969398739,0.03599054250450099,0.2894736842105263,0.0,0.0
995,2,0.25,0.5,0.0,0.0,0.7031589100554618,0.0,0.49743933569121945,0.4078523242445934,0.4473684210526316,0.0,0.0
996,1,0.25024875621890547,0.0,0.0,0.0,0.7030383409693755,0.0,0.03720129171151776,0.0,0.0,0.0,0.0
997,2,0.25049751243781093,1.0,0.0,0.0,0.7029177718832891,1.0,1.0,1.0,0.42105263157894735,0.0,0.0
998,0,0.2507462686567164,0.75,0.0,0.0,0.7025560646250302,0.0,0.945021067199754,0.9512678683759571,1.0,1.0,1.0
999,2,0.25099502487562186,1.0,0.0,0.0,0.7021943573667712,0.0,1.0,0.8697425218541898,0.3157894736842105,0.0,0.0
1000,2,0.2512437810945274,1.0,0.0,0.0,0.7023149264528575,0.0,0.6962497308934338,1.0,0.15789473684210525,0.0,0.0
1001,2,0.25149253731343285,0.5,0.0,0.0,0.7015915119363395,1.0,0.44054497924035063,0.3853452202772174,0.3684210526315789,0.0,0.0
1002,1,0.2517412935323383,0.0,0.0,0.0,0.7017120810224259,0.0,1.0,0.0,0.0,0.0,0.0
1003,2,0.2519900497512438,0.75,0.0,0.0,0.7017120810224259,0.0,0.24323542980163002,0.5461226437604391,0.42105263157894735,0.0,0.0
1004,1,0.25223880597014925,0.25,0.0,0.0,0.7012298046780805,0.0,0.5613163155466707,0.2827357324136136,0.631578947368421,0.3215434083601286,0.4
1005,1,0.2524875621890547,0.25,0.0,0.0,0.7008680974198216,0.0,0.6101996001845302,0.17321966985531767,0.3157894736842105,0.0,0.0
1006,1,0.2527363184079602,0.0,0.0,0.0,0.7008680974198216,0.0,0.0516536982930955,0.0,0.0,0.0,0.0
1007,1,0.25298507462686565,0.0,0.0,0.0,0.7007475283337352,1.0,0.040975549746270955,0.050324287976399644,0.10526315789473684,0.19292604501607716,0.4
1008,1,0.25323383084577117,0.25,0.0,0.0,0.700626959247649,0.0,0.1252984776257112,0.13835708552959805,0.3684210526315789,0.0,0.0
1009,2,0.25348258706467663,0.75,0.0,0.0,0.6999035447311309,1.0,0.41844564047362753,0.7605041105399015,0.5526315789473685,0.0,0.0
1010,1,0.2537313432835821,0.0,0.0,0.0,0.7067759826380516,1.0,0.056338305397508844,0.42367844515303354,0.2894736842105263,0.0,0.0
1011,1,0.25398009950248757,0.0,0.0,0.0,0.6999035447311309,0.0,0.26765246809165,0.0,0.0,0.0,0.0
1012,1,0.25422885572139303,0.0,0.0,0.0,0.6995418374728719,0.0,0.25872120559741657,0.007652762412962842,0.3157894736842105,0.0,0.0
1013,1,0.2544776119402985,0.0,0.0,0.0,0.6995418374728719,1.0,0.39452068276180224,0.008676601375241318,0.02631578947368421,0.0,0.0
1014,0,0.25472636815920396,0.0,0.0,0.0,0.699180130214613,0.0,0.4764668614485622,0.2099737532808399,0.5,1.0,1.0
1015,1,0.25497512437810943,0.0,0.0,0.0,0.6999035447311309,1.0,0.046693526064893125,0.09299581353983645,0.3684210526315789,0.0,0.0
1016,1,0.25522388059701495,0.0,0.0,0.0,0.6989389920424404,1.0,0.28337444256497,0.045465391206264506,0.15789473684210525,0.0,0.0
1017,2,0.2554726368159204,0.5,0.0,0.0,0.6986978538702676,0.0,0.6461313240043057,0.5572981063317498,0.39473684210526316,0.0,0.0
1018,1,0.2557213930348259,0.5,0.0,0.0,0.6983361466120087,0.0,0.19675841919114254,0.26208542114053923,0.5526315789473685,0.0,0.0
1019,0,0.25597014925373135,0.0,0.0,0.0,0.6982155775259223,0.0,0.352462555743503,0.0559640788703065,0.23684210526315788,0.7717041800643086,0.8
1020,0,0.2562189054726368,0.5,0.0,0.0,0.6980950084398361,0.0,0.7941983699830847,0.463243747424134,0.2894736842105263,1.0,0.8
1021,1,0.2564676616915423,0.0,0.0,0.0,0.6979744393537497,0.0,0.40006151007227436,0.06507451031430989,0.13157894736842105,0.3215434083601286,1.0
1022,0,0.25671641791044775,0.25,0.0,0.0,0.6978538702676633,1.0,0.3248469936952176,0.4634346326543893,0.7894736842105263,1.0,1.0
1023,1,0.2569651741293532,0.0,0.0,0.0,0.6974921630094044,0.0,0.03838228509918499,0.003470640550096527,0.02631578947368421,0.0,0.0
1024,1,0.2572139303482587,0.0,0.0,0.0,0.7019532191945985,0.0,0.13457419652468092,0.05351727728248845,0.10526315789473684,0.0,0.0
1025,0,0.2574626865671642,0.0,0.0,0.0,0.6971304557511454,1.0,0.7556094110410579,0.20452484761718834,0.15789473684210525,1.0,1.0
1026,1,0.25771144278606967,0.0,0.0,0.0,0.6995418374728719,0.0,0.21154544056589267,0.09275286870132969,0.07894736842105263,0.0,0.0
1027,1,0.25796019900497513,0.0,0.0,0.0,0.6964070412346275,1.0,0.08200030755036138,0.0,0.0,0.0,0.0
1028,1,0.2582089552238806,0.5,0.0,0.0,0.7012298046780805,0.0,0.18511087190527448,0.30168542981714064,0.18421052631578946,0.0,0.0
1029,1,0.25845771144278606,0.5,0.0,0.0,0.6964070412346275,0.0,0.26269229586344767,0.2933905989024099,0.3157894736842105,0.0,0.0
1030,0,0.25870646766169153,0.0,0.0,0.0,0.6961659030624547,0.0,0.2131988313086268,0.0190885230255309,0.18421052631578946,1.0,1.0
1031,2,0.258955223880597,0.5,0.0,0.0,0.6958041958041958,0.0,0.5594119637090573,0.20513220971345525,0.3157894736842105,0.0,0.0
1032,0,0.25920398009950246,0.75,0.0,0.0,0.6958041958041958,1.0,0.38347839458711364,0.6514565844558686,0.9210526315789473,1.0,1.0
